LSOA code_2011,IDACI_Decile
E01011890,6
E01011891,6
E01011834,2
E01011837,4
E01011838,2
E01011841,7
E01011842,1
E01011813,2
E01011814,2
E01011815,1
E01011816,2
E01011819,5
E01011822,5
E01011884,9
E01011912,4
E01011913,3
E01011916,2
E01011840,3
E01011850,1
E01011852,2
E01011853,3
E01011920,5
E01011923,8
E01011924,4
E01011925,2
E01011909,5
E01011910,2
E01011911,2
E01011914,2
E01011915,4
E01011823,6
E01011824,3
E01011825,7
E01011826,8
E01011827,7
E01011828,7
E01011889,8
E01011892,5
E01011919,3
E01011921,3
E01011926,2
E01011927,3
E01011845,9
E01011846,7
E01011847,9
E01011848,7
E01011851,4
E01011775,6
E01011776,3
E01011777,5
E01011778,5
E01011817,3
E01011818,3
E01011829,9
E01011830,7
E01011831,5
E01011832,3
E01011833,7
E01011899,1
E01011900,2
E01011901,1
E01011904,1
E01011918,1
E01011922,1
E01011779,3
E01011780,1
E01011781,4
E01011782,6
E01011783,3
E01011902,5
E01011903,6
E01011905,8
E01011907,5
E01011793,7
E01011794,5
E01011795,6
E01011796,9
E01011799,5
E01011800,7
E01011898,2
E01011906,1
E01011908,4
E01011917,2
E01011944,3
E01011797,10
E01011798,6
E01011801,5
E01011802,6
E01011765,6
E01011766,4
E01011773,9
E01011774,7
E01011939,9
E01011945,8
E01011947,10
E01011948,10
E01011767,7
E01011768,9
E01011769,7
E01011770,6
E01011849,7
E01011857,9
E01011928,5
E01011931,7
E01011932,8
E01011938,7
E01011929,6
E01011930,7
E01011933,3
E01011937,8
E01011934,9
E01011936,3
E01011940,3
E01011943,2
E01011935,9
E01011941,6
E01011942,8
E01011946,8
E01011785,3
E01011789,2
E01011791,2
E01011792,1
E01011771,1
E01011772,4
E01011784,3
E01011786,3
E01011854,2
E01011855,5
E01011856,3
E01011858,5
E01011787,5
E01011788,7
E01011790,3
E01011865,2
E01011867,2
E01011859,2
E01011869,1
E01011870,6
E01011871,5
E01011860,6
E01011861,6
E01011862,4
E01011863,1
E01011864,1
E01011866,2
E01011868,4
E01011872,3
E01010301,2
E01010303,6
E01010306,5
E01010307,7
E01010302,2
E01010304,4
E01010305,1
E01010308,2
E01010345,5
E01010346,10
E01010347,1
E01010350,6
E01010249,2
E01010250,5
E01010252,4
E01010254,4
E01010348,4
E01010349,5
E01010351,5
E01010352,9
E01010284,2
E01010285,4
E01010286,1
E01010290,4
E01010251,9
E01010253,3
E01010255,9
E01010256,5
E01010257,10
E01010292,2
E01010294,1
E01010296,10
E01010297,9
E01010291,1
E01010293,3
E01010298,3
E01010299,1
E01010300,1
E01010319,9
E01010321,2
E01010353,5
E01010354,5
E01010395,8
E01010397,1
E01010398,8
E01010399,4
E01010282,1
E01010287,3
E01010288,2
E01010289,1
E01010277,1
E01010283,1
E01032889,1
E01010393,5
E01010394,7
E01010396,4
E01010400,1
E01010241,8
E01010242,3
E01010243,7
E01010244,3
E01010320,4
E01010322,3
E01010323,3
E01010324,4
E01010271,1
E01010272,1
E01010273,1
E01010295,1
E01010279,2
E01010374,1
E01010375,2
E01032888,1
E01010378,6
E01010379,8
E01010382,3
E01010383,2
E01010376,5
E01010377,6
E01010380,6
E01010381,3
E01010267,5
E01010268,2
E01010274,1
E01010275,1
E01010245,7
E01010246,8
E01010247,7
E01010248,9
E01010388,10
E01010258,1
E01010259,4
E01010260,1
E01010266,1
E01010317,9
E01010318,2
E01010325,6
E01010369,2
E01010401,1
E01010403,2
E01010404,1
E01010407,2
E01010408,1
E01010269,3
E01010270,2
E01010362,1
E01010363,1
E01010402,5
E01010405,2
E01010406,3
E01010409,1
E01010385,9
E01010386,10
E01010387,7
E01010392,10
E01010326,6
E01010327,2
E01010328,8
E01010330,4
E01010368,1
E01010370,2
E01010371,1
E01010372,4
E01010373,8
E01010361,5
E01010364,1
E01010365,2
E01010366,1
E01010367,2
E01010384,10
E01010389,8
E01010390,9
E01010391,8
E01010261,1
E01010263,4
E01010264,3
E01010265,2
E01010336,4
E01010340,3
E01010341,2
E01010342,2
E01010343,3
E01010344,2
E01010331,9
E01010332,9
E01010333,8
E01010334,9
E01010262,3
E01010309,2
E01010311,3
E01010316,1
E01010335,1
E01010337,4
E01010338,3
E01010339,4
E01010310,2
E01010312,1
E01010313,2
E01010314,2
E01010315,2
E01010329,7
E01010355,9
E01010356,9
E01010357,7
E01010358,7
E01010359,6
E01010360,6
E01004349,2
E01004350,3
E01004351,5
E01004356,2
E01004357,3
E01004352,8
E01004353,5
E01004354,5
E01004358,2
E01004359,5
E01004384,2
E01004385,2
E01004386,7
E01004389,2
E01004390,2
E01004355,2
E01004360,7
E01004413,3
E01004415,2
E01004416,4
E01004361,5
E01004414,3
E01004417,3
E01004451,4
E01004452,3
E01004450,6
E01004453,2
E01004454,3
E01004455,2
E01004456,1
E01004379,6
E01004380,3
E01004381,5
E01004383,5
E01004387,8
E01004388,3
E01004343,5
E01004344,3
E01004382,1
E01004418,3
E01004419,5
E01004398,2
E01004399,1
E01004400,2
E01004402,2
E01004403,2
E01004345,3
E01004348,3
E01004377,4
E01004378,3
E01004342,3
E01004346,4
E01004347,4
E01004460,3
E01004462,4
E01004396,4
E01004457,4
E01004458,2
E01004459,1
E01004463,2
E01004407,3
E01004410,2
E01004464,2
E01004469,1
E01004470,2
E01004471,2
E01004391,3
E01004393,1
E01004401,4
E01004404,2
E01004461,4
E01004412,4
E01004465,5
E01004466,5
E01004467,2
E01004468,5
E01004406,4
E01004408,4
E01004409,4
E01004411,4
E01004443,3
E01004447,4
E01004392,3
E01004394,2
E01004397,3
E01004444,2
E01004446,4
E01004395,4
E01004421,3
E01004445,3
E01004448,4
E01004449,2
E01004363,5
E01004364,3
E01004366,5
E01004367,5
E01004368,5
E01004365,2
E01004405,4
E01004420,4
E01004423,3
E01033153,1
E01004362,5
E01004436,4
E01004437,3
E01004439,4
E01004442,7
E01004422,3
E01004424,2
E01004425,2
E01004426,4
E01004427,4
E01004369,3
E01004370,5
E01004372,7
E01004432,4
E01004435,3
E01004333,3
E01004334,1
E01004438,6
E01004440,5
E01004441,4
E01004371,5
E01004373,3
E01004374,6
E01004375,5
E01004376,4
E01004336,3
E01004428,1
E01004429,2
E01004430,4
E01004434,3
E01004335,2
E01004337,2
E01004338,5
E01004339,4
E01004340,1
E01004341,2
E01004327,2
E01004328,3
E01004329,3
E01004330,4
E01004331,1
E01004332,3
E01004560,4
E01004566,7
E01004582,6
E01004583,4
E01004562,1
E01004563,2
E01004564,2
E01004567,1
E01033098,8
E01033100,3
E01033132,2
E01004539,1
E01004540,2
E01004577,5
E01004584,1
E01004579,6
E01004580,3
E01004581,3
E01033099,1
E01033101,5
E01033133,4
E01004565,2
E01004590,3
E01004591,2
E01004592,3
E01004604,10
E01004605,5
E01004606,10
E01004607,10
E01004608,5
E01004535,1
E01004537,1
E01004538,1
E01004541,1
E01004534,6
E01004536,1
E01004552,8
E01004585,6
E01004588,9
E01004554,10
E01004556,10
E01004586,7
E01004587,8
E01004589,9
E01004509,4
E01004511,9
E01004602,10
E01004609,9
E01033093,10
E01033135,10
E01004506,7
E01004638,10
E01004639,7
E01004640,9
E01004641,4
E01004508,5
E01004510,5
E01004514,5
E01004515,3
E01004551,3
E01004568,1
E01004574,1
E01004575,2
E01004576,3
E01004500,5
E01004501,3
E01004503,4
E01004505,7
E01004507,6
E01004553,7
E01004557,10
E01004558,10
E01004559,10
E01004619,10
E01004572,3
E01004642,4
E01004643,2
E01004644,3
E01004645,1
E01004477,10
E01004478,10
E01004479,10
E01004550,4
E01004555,10
E01004494,2
E01004513,3
E01004600,1
E01004601,3
E01004493,3
E01004512,7
E01004620,7
E01004621,7
E01004623,7
E01004627,8
E01004499,4
E01004502,10
E01004504,10
E01004594,10
E01004596,10
E01004629,8
E01004472,7
E01004474,4
E01004476,4
E01004542,9
E01004544,9
E01004628,3
E01004630,1
E01004631,2
E01004633,2
E01004569,2
E01004570,1
E01004571,1
E01004573,4
E01004495,1
E01004496,7
E01004497,5
E01004622,5
E01004624,7
E01004593,7
E01004595,8
E01004597,6
E01004598,8
E01004599,10
E01004473,6
E01004475,5
E01004480,7
E01004483,3
E01004484,4
E01004486,5
E01004543,9
E01004545,7
E01004546,10
E01004549,8
E01004625,10
E01004626,8
E01004632,6
E01004634,4
E01004635,5
E01004636,4
E01004637,4
E01004481,4
E01004488,6
E01004547,4
E01004548,3
E01004482,5
E01004485,6
E01004487,6
E01004489,7
E01004490,9
E01004491,4
E01004492,3
E01004498,6
E01004532,3
E01004611,2
E01004612,3
E01004618,6
E01004531,1
E01004533,2
E01004610,4
E01004613,1
E01004614,3
E01004615,1
E01004616,3
E01004617,2
E01004525,3
E01004526,3
E01004527,5
E01004528,2
E01004529,4
E01004530,6
E01004516,6
E01004518,5
E01004519,4
E01004520,4
E01004523,4
E01004517,3
E01004521,3
E01004522,3
E01004524,1
E01012471,10
E01012472,8
E01012476,6
E01012477,10
E01012473,9
E01012474,6
E01012475,6
E01012554,6
E01012467,9
E01012468,10
E01012469,8
E01012470,2
E01012460,3
E01012462,8
E01012463,9
E01012464,6
E01012459,3
E01012461,10
E01012465,7
E01012466,2
E01012526,1
E01012534,2
E01012535,2
E01012537,2
E01012539,4
E01012538,10
E01012540,8
E01012541,5
E01012542,3
E01012543,7
E01012544,4
E01012521,5
E01012522,4
E01012533,1
E01012536,3
E01012545,1
E01012546,2
E01012561,8
E01012562,10
E01012567,10
E01012568,10
E01012563,8
E01012564,9
E01012565,8
E01012566,10
E01012569,9
E01012570,4
E01012481,4
E01012482,3
E01012520,1
E01012523,4
E01012524,8
E01012525,4
E01012478,4
E01012547,7
E01012548,9
E01012549,7
E01012550,9
E01012453,1
E01012454,4
E01012455,1
E01012457,3
E01012551,9
E01012552,5
E01012553,10
E01012555,8
E01012556,9
E01012491,5
E01012492,8
E01012493,9
E01012494,10
E01012500,8
E01012495,8
E01012496,9
E01012497,3
E01012498,4
E01012499,7
E01012501,8
E01012479,1
E01012480,4
E01012510,3
E01012511,3
E01033299,4
E01033303,4
E01012458,4
E01012483,1
E01012509,6
E01012512,8
E01033300,2
E01033302,3
E01012527,8
E01012528,10
E01012529,8
E01012530,10
E01012531,6
E01012532,10
E01012504,4
E01012505,4
E01012506,2
E01012507,3
E01012508,2
E01012513,10
E01012514,10
E01012515,6
E01012516,10
E01012517,10
E01012518,9
E01012519,9
E01012485,9
E01012486,10
E01012487,10
E01012489,10
E01012490,9
E01012450,9
E01012451,4
E01012557,7
E01012558,9
E01012559,10
E01012560,9
E01012448,9
E01012488,9
E01012502,9
E01012503,10
E01012446,10
E01012447,10
E01012449,9
E01012452,10
E01031254,10
E01031255,10
E01031256,9
E01031257,5
E01031258,10
E01031296,10
E01031297,6
E01031298,10
E01031299,10
E01031300,10
E01031303,7
E01031304,7
E01031305,10
E01031306,7
E01031307,10
E01031281,10
E01031282,8
E01031283,8
E01031284,10
E01031277,8
E01031278,10
E01031279,7
E01031280,8
E01031301,10
E01031302,6
E01031308,9
E01031273,1
E01031274,4
E01031275,10
E01031276,3
E01031272,7
E01031285,7
E01031286,9
E01031287,10
E01031288,10
E01031289,9
E01033253,8
E01033256,5
E01031309,6
E01031310,7
E01031311,6
E01031312,5
E01031313,8
E01031314,9
E01031290,9
E01031291,8
E01031292,9
E01031293,6
E01031294,10
E01031295,10
E01031271,5
E01031332,3
E01031333,5
E01031334,6
E01031335,9
E01031336,7
E01031337,7
E01031321,3
E01031322,5
E01031323,9
E01031324,6
E01031325,2
E01033254,8
E01033255,6
E01031315,8
E01031316,7
E01031317,9
E01031318,10
E01031319,8
E01031320,7
E01031261,2
E01031262,2
E01031263,4
E01031264,3
E01031265,3
E01031266,4
E01031259,10
E01031260,8
E01031267,10
E01031268,10
E01031269,10
E01031327,5
E01031328,8
E01031329,7
E01031330,8
E01031331,9
E01023904,3
E01023905,7
E01023906,4
E01023907,7
E01023890,8
E01023891,3
E01023892,5
E01023893,8
E01023894,10
E01023873,5
E01023874,5
E01023875,9
E01023876,2
E01023877,5
E01023868,5
E01023869,5
E01023870,3
E01023871,6
E01023872,8
E01023895,8
E01023896,8
E01023897,8
E01023898,9
E01023855,6
E01023856,7
E01023857,4
E01023858,7
E01023878,9
E01023879,7
E01023880,8
E01023881,9
E01023886,6
E01023887,10
E01023888,7
E01023889,10
E01023859,7
E01023860,2
E01023861,5
E01023862,7
E01023899,8
E01023900,7
E01023901,7
E01023902,6
E01023903,8
E01023863,7
E01023864,5
E01023865,3
E01023866,2
E01023867,4
E01023882,9
E01023883,4
E01023884,7
E01023885,9
E01030240,7
E01030241,7
E01030242,8
E01030259,8
E01030260,6
E01030261,1
E01030262,2
E01030277,1
E01030279,1
E01030281,4
E01030266,5
E01030267,3
E01030271,8
E01030278,3
E01030280,9
E01030246,3
E01030248,3
E01030249,1
E01030250,1
E01030264,1
E01030265,1
E01030255,2
E01030263,5
E01030270,4
E01030289,2
E01030290,5
E01030233,9
E01030235,8
E01030268,8
E01030269,7
E01030288,9
E01030247,1
E01030254,2
E01030256,4
E01030258,1
E01030276,3
E01030257,4
E01030274,2
E01030275,5
E01030287,4
E01030291,1
E01030234,2
E01030236,3
E01030237,8
E01030238,9
E01030223,4
E01030224,8
E01030225,4
E01030227,1
E01030228,6
E01030226,5
E01030286,7
E01030292,7
E01030293,9
E01030294,6
E01030239,6
E01030251,3
E01030252,5
E01030253,2
E01030272,5
E01030273,6
E01030230,5
E01030231,4
E01030232,5
E01030285,8
E01030282,5
E01030283,5
E01030284,9
E01030295,5
E01030229,5
E01030243,7
E01030244,4
E01030245,6
E01030890,7
E01030902,9
E01030903,9
E01030904,7
E01030891,9
E01030892,7
E01030899,10
E01030900,9
E01030901,2
E01030884,4
E01030885,9
E01030886,8
E01030893,7
E01030895,6
E01030881,10
E01030883,10
E01030888,10
E01030894,10
E01030911,8
E01030912,7
E01030913,4
E01030920,6
E01030921,6
E01030882,10
E01030887,10
E01030889,5
E01030896,6
E01030897,10
E01030916,10
E01030917,8
E01030918,8
E01030919,10
E01030922,9
E01030863,10
E01030865,7
E01030866,10
E01030940,9
E01030898,10
E01030905,5
E01030906,10
E01030907,10
E01030914,4
E01030915,5
E01030923,10
E01030924,10
E01030925,10
E01030877,6
E01030878,10
E01030937,9
E01030938,6
E01030939,7
E01030864,10
E01030879,10
E01030941,10
E01030942,10
E01030943,6
E01030870,10
E01030871,10
E01030872,6
E01030873,8
E01030874,10
E01030875,8
E01030876,10
E01030862,6
E01030867,8
E01030868,9
E01030869,9
E01030880,9
E01030930,10
E01030931,9
E01030932,6
E01030933,7
E01030926,9
E01030927,7
E01030928,7
E01030929,10
E01030908,10
E01030909,10
E01030910,10
E01030934,9
E01030935,9
E01032626,7
E01021167,7
E01021168,9
E01021169,10
E01021186,7
E01021171,8
E01021172,9
E01021173,9
E01021218,10
E01021156,8
E01021157,9
E01021158,7
E01021159,9
E01021160,6
E01021161,9
E01021162,10
E01021202,9
E01021203,9
E01021229,10
E01021230,10
E01021231,8
E01021151,8
E01021152,4
E01021153,8
E01021154,6
E01021155,7
E01021163,10
E01021164,9
E01021187,8
E01021144,10
E01021145,9
E01021170,9
E01021217,10
E01021219,10
E01021220,8
E01021223,7
E01021224,4
E01021225,9
E01021226,7
E01021150,9
E01021191,7
E01021192,9
E01021193,4
E01021194,9
E01021149,6
E01021189,10
E01021190,9
E01021200,6
E01021201,8
E01021221,7
E01021222,7
E01021227,6
E01021228,10
E01021146,5
E01021147,10
E01021148,7
E01021165,10
E01021188,8
E01021198,6
E01021199,8
E01021204,5
E01021205,7
E01021174,6
E01021175,7
E01021176,8
E01021177,4
E01021180,9
E01021181,6
E01021182,8
E01021183,2
E01021178,3
E01021179,3
E01021184,8
E01021185,4
E01021142,9
E01021143,6
E01021166,10
E01021195,5
E01021196,6
E01021197,9
E01021212,5
E01021213,4
E01021214,6
E01021215,8
E01021216,5
E01021206,6
E01021207,6
E01021208,7
E01021209,8
E01021210,10
E01021211,7
E01021232,7
E01021233,9
E01021234,9
E01021235,10
E01021236,7
E01027326,6
E01027327,3
E01027328,4
E01027338,7
E01027330,2
E01027331,2
E01027332,10
E01027333,9
E01027334,1
E01027343,8
E01027344,7
E01027345,10
E01027346,8
E01027347,8
E01027313,5
E01027314,3
E01027315,3
E01027316,5
E01027339,1
E01027340,2
E01027341,2
E01027342,2
E01027349,5
E01027350,6
E01027351,2
E01027352,7
E01027309,8
E01027310,1
E01027311,7
E01027312,2
E01027317,3
E01027318,1
E01027319,2
E01027320,5
E01027321,6
E01027322,8
E01027323,5
E01027324,8
E01027325,7
E01027329,9
E01027353,9
E01027335,5
E01027336,4
E01027337,8
E01027348,8
E01027354,8
E01027355,9
E01023965,10
E01023966,10
E01023967,9
E01023971,10
E01023968,8
E01023969,7
E01023970,5
E01033310,7
E01033313,9
E01023959,10
E01023960,6
E01023961,5
E01023962,8
E01023912,8
E01023913,5
E01023914,5
E01023915,5
E01023950,9
E01023951,3
E01023952,5
E01023953,10
E01023916,6
E01023917,8
E01023918,8
E01023919,9
E01023954,2
E01023955,3
E01023956,3
E01023957,4
E01023958,2
E01023943,5
E01023944,6
E01023945,5
E01023946,6
E01023939,5
E01023940,6
E01023941,5
E01023942,5
E01023929,5
E01023930,4
E01023938,10
E01033308,3
E01033311,6
E01033314,5
E01023924,3
E01023925,1
E01023926,9
E01023927,3
E01023920,3
E01023921,4
E01023922,4
E01023923,4
E01023932,3
E01023934,3
E01023935,5
E01023936,3
E01023937,3
E01023933,4
E01023963,6
E01023964,9
E01023908,9
E01023909,10
E01023910,8
E01023911,9
E01023947,7
E01023948,9
E01023949,10
E01016277,10
E01016286,7
E01016287,7
E01016288,8
E01016303,7
E01016304,6
E01016305,6
E01016306,4
E01016256,9
E01016257,10
E01016313,7
E01016314,10
E01016315,9
E01016316,9
E01016317,4
E01016318,9
E01016258,8
E01016261,9
E01016349,10
E01016350,8
E01016259,7
E01016260,10
E01016262,9
E01016272,9
E01016273,3
E01016263,9
E01016278,10
E01016283,10
E01016284,7
E01016285,8
E01016271,4
E01016274,6
E01016275,6
E01016276,8
E01016327,8
E01016328,7
E01016344,5
E01016345,8
E01016296,6
E01016297,7
E01016298,7
E01016299,7
E01016254,5
E01016255,8
E01016264,10
E01016265,8
E01016266,8
E01016339,7
E01016310,5
E01016311,8
E01016323,8
E01016324,7
E01016325,3
E01016279,4
E01016280,3
E01016281,6
E01016282,7
E01016329,10
E01016340,6
E01016341,5
E01016342,7
E01016343,10
E01016267,9
E01016268,4
E01016269,10
E01016270,10
E01016330,9
E01016331,6
E01016332,7
E01016334,6
E01016336,2
E01016333,10
E01016335,9
E01016337,7
E01016338,8
E01016300,8
E01016301,9
E01016302,9
E01016326,9
E01016293,6
E01016346,4
E01016347,6
E01016348,8
E01016294,9
E01016295,1
E01016312,5
E01016319,8
E01016320,9
E01016289,10
E01016290,9
E01016291,9
E01016292,9
E01016321,6
E01016322,10
E01016307,7
E01016308,7
E01016309,5
E01020320,7
E01020321,6
E01020322,6
E01020326,5
E01020327,6
E01020328,4
E01020329,7
E01020330,5
E01020318,7
E01020319,6
E01020323,4
E01020339,7
E01020314,8
E01020325,7
E01020331,6
E01020340,6
E01020332,5
E01020333,6
E01020334,5
E01020335,8
E01020336,9
E01020337,6
E01020338,7
E01020317,9
E01020324,7
E01020341,10
E01020342,5
E01020312,8
E01020313,3
E01020315,7
E01020316,9
E01020542,6
E01020543,4
E01020544,7
E01020546,10
E01020547,5
E01032642,8
E01020497,9
E01020508,9
E01020541,7
E01020550,5
E01020494,7
E01020495,8
E01020496,4
E01020506,8
E01020530,10
E01020534,6
E01020509,9
E01020510,6
E01020529,7
E01020539,6
E01020540,8
E01020511,7
E01020532,9
E01020533,6
E01020535,8
E01020498,8
E01020499,4
E01020500,5
E01020501,7
E01020507,8
E01020517,8
E01020531,9
E01020536,5
E01020502,3
E01020503,5
E01020504,9
E01020526,6
E01020527,5
E01020528,4
E01032641,5
E01032643,7
E01032644,4
E01032645,6
